Read_ID	Read_Length	Aligned_contig	Align_Length	Identity	match	mismatch	insertions	deletions	softclip	hardclip	intron_skip
87e93109-30ee-41fc-810b-b6fbdadd77bc	1487	chr22	1481	0.9926025554808339	1476	4	6	1	1	0	0
937b33c7-d326-455f-82c0-c09064349d27	2506	chr22	2506	0.9888623707239459	2486	7	8	13	5	0	0
c6ee4fca-017c-453d-8ac8-773bbc16e7f6	232	chr22	225	0.9955555555555555	224	1	0	0	7	0	0
4a8045c5-d3cb-4467-b486-c5f67eb640d8	66	chr22	67	0.9104477611940298	61	0	0	6	5	0	0
c7942051-e41e-473b-b228-a6506cd2d47c	262	chr22	247	0.9838056680161943	243	4	0	0	15	0	0
253a240d-0a6f-4fad-8842-80c4248d9e8a	320	chr22	318	1.0	318	0	0	0	2	0	0
c40b06a3-0291-4e86-accf-152d61abd353	1703	chr22	1656	0.9481654047757717	1628	13	61	15	1	0	0
cf748c90-7987-4f80-a6d7-95480e477748	465	chr22	385	0.9948320413436692	385	0	2	0	78	0	0
15cbb1bb-8387-490f-a179-dd138cbf53bc	3330	chr22	3140	0.9179640718562875	3066	37	200	37	27	0	35
ea081f00-6c3c-4f57-9b25-8760b1658430	531	chr22	492	0.9048507462686567	485	2	44	5	0	0	0
5d874efb-da07-46a5-9b28-889f67b8b981	1211	chr22	1184	0.9814970563498738	1167	6	5	11	33	0	0
9a7a5edd-08fe-46c7-abc2-96a6de7441ad	199	chr22	174	0.9827586206896551	171	3	0	0	25	0	0
a76aec5c-15b1-4c0a-9dd8-95c42a7e70a3	1323	chr22	1306	0.990874524714829	1303	2	9	1	9	0	0
c85c9d67-2d40-4117-8a1d-7330ef923447	1179	chr22	1138	0.9475465313028765	1120	15	44	3	0	0	0
93f1e4bb-bb93-4d1c-97ab-d485dbf34f85	443	chr22	392	0.8888888888888888	392	0	49	0	2	0	0
f5a97cfe-bde4-4a59-b50e-73c16c967ef3	233	chr22	221	0.9285714285714286	208	10	3	3	12	0	0
015e32ca-781e-4153-94e2-0cc9455f5f1a	856	chr22	829	0.9690844233055886	815	3	12	11	26	0	0
25b8ddff-c7d0-4693-890b-6b629e310225	707	chr22	498	0.9169960474308301	464	9	8	25	226	0	0
8226efb0-5d34-463e-ad47-144e3de61089	144	chr22	130	1.0	130	0	0	0	14	0	0
eaded42d-4374-4528-8406-55460561b5bb	2170	chr22	2177	0.9830430797433547	2145	16	5	16	4	0	0
630794d4-36e5-4484-ae19-26ba4ba6a0b6	361	chr22	290	0.9896551724137931	287	3	0	0	71	0	0
468720d6-dc92-4c16-8c54-f60e96a386c5	243	chr22	220	0.9954545454545455	219	1	0	0	23	0	0
75aa288e-960a-4596-ba17-ddf57a0535de	155	chr22	147	1.0	147	0	0	0	8	0	0
c0493b95-1c61-4d91-9e50-4fc3fab8e287	716	chr22	493	0.690677966101695	489	2	215	2	10	0	104
793dc6b5-0196-44e9-94fc-b94da9f427d6	442	chr22	354	0.8424821002386634	353	1	65	0	23	0	0
99071ef3-0439-40ac-a17f-56f894120a88	1505	chr22	1512	0.9887714663143989	1497	2	2	13	4	0	0
6acae72b-a9a9-4b89-be94-15932fed12fa	1152	chr22	1130	0.9850483729111698	1120	6	7	4	19	0	0
50d11e02-4c00-49a4-b1c6-15bcc42c3cf3	751	chr22	754	0.9880952380952381	747	2	2	5	0	0	0
8a0a032e-daac-4906-88b7-e8b6da49ed81	1218	chr22	1225	0.9763651181744091	1198	18	2	9	0	0	0
c23bada2-168c-49f8-a0ee-fbe6ac56f4dd	987	chr22	959	0.9968717413972888	956	3	0	0	28	0	0
c76579d5-e942-4dc0-875b-e5952f2d655f	4654	chr22	4605	0.9800472001716369	4568	22	56	15	8	0	0
9c35c933-5a69-499a-8e5c-f26fafb9e2d3	383	chr22	363	0.9642857142857143	351	4	1	8	27	0	0
fcf316b8-6ae4-43c1-808d-65194d4fbc55	3853	chr22	3876	0.9835348597890404	3823	16	11	37	3	0	0
21261a03-ff89-4c9c-900b-b13528dcdffd	5281	chr22	5257	0.9876917250520735	5216	13	24	28	28	0	0
6ccd574a-a6bc-42fb-af27-ca9a2514d2c5	183	chr22	156	0.9936305732484076	156	0	1	0	26	0	0
bb636c7e-1d4f-454e-a41b-e080789c990b	111	chr22	100	0.9607843137254902	98	0	2	2	11	0	0
dc4d9738-db9c-4b45-b8fc-63e88f23f7bf	618	chr22	621	0.9728	608	4	4	9	2	0	0
2eb1459f-7315-48a5-9bd3-71ad6f21371d	1557	chr22	1519	0.9941022280471822	1517	0	7	2	33	0	0
be9dcb67-1907-4bad-b331-bc81d2a9f213	1393	chr22	1394	0.9807829181494662	1378	2	11	14	2	0	0
f60accb2-e53e-41e2-bf54-de176c27c70b	452	chr22	459	0.9803921568627451	450	1	0	8	1	0	0
7239f7fa-2009-4109-92d4-dd698aa79a86	2063	chr22	2005	0.964390243902439	1977	6	45	22	35	0	0
fe7b5c5e-912f-4c13-a800-2d2b507d7bdf	1524	chr22	1515	0.9861842105263158	1499	5	5	11	15	0	0
555b4837-d377-40e7-b3a3-fa1c80e87abd	2415	chr22	2227	0.9883512544802867	2206	2	5	19	202	0	0
6344ca83-bffc-4867-8c02-5e75b381fb49	1040	chr22	1025	0.9873417721518988	1014	8	2	3	16	0	0
20d2bd6e-c604-4bf9-afc0-d9e02313050a	3804	chr22	3832	0.9737866597456527	3752	15	21	65	16	0	0
42c0f59e-d0d6-450b-8fb1-95a28f3e34d5	1846	chr22	223	0.14921286789869953	218	5	1238	0	385	0	385
3eacdc5b-2a6c-4409-b374-9470a64e5154	351	chr22	324	0.9784615384615385	318	2	1	4	30	0	0
2ad4ba1c-6f01-4316-ab39-561a8d254eaf	1166	chr22	1152	0.9921942758022549	1144	6	1	2	15	0	0
bfb86b71-a9bc-46c1-a26a-2afd59e6c937	1137	chr22	1093	0.9945105215004575	1087	4	0	2	46	0	0
69764382-fc77-493b-8058-33da7dc1bfdb	2681	chr22	2677	0.9865871833084948	2648	11	7	18	15	0	12
df4523a0-86be-4dd5-848e-62c5bf9b2a61	154	chr22	134	0.9555555555555556	129	1	1	4	23	0	0
aa3fddc5-cea1-487f-b04b-31cec8bcc40e	928	chr22	931	0.9861111111111112	923	0	5	8	0	0	0
f4db5858-67a3-46aa-84ae-7d20f8f72cb3	679	chr22	605	0.9591503267973857	587	15	7	3	70	0	0
0bd0d672-e3cc-448d-af63-e2d9376f919e	3435	chr22	3448	0.9930454940596929	3427	4	3	17	1	0	0
8d68d085-b6b7-4e79-a624-3f08ebd3443f	187	chr22	171	0.9767441860465116	168	1	1	2	17	0	0
870222ac-2346-4f35-a8c5-8a81cfe7eea6	1008	chr22	660	0.6800825593395253	659	1	309	0	39	0	111
a796666b-d948-478f-8bbb-ba816f7d647f	2959	chr22	2750	0.9104781281790437	2685	40	199	25	35	0	58
a32de85b-e376-42d1-bdb1-19a88ff62265	1238	chr22	1045	0.8283642224012893	1028	11	196	6	3	0	0
0765b2d7-bfb5-4e1f-936f-8e7eafec033d	991	chr22	992	0.9949596774193549	987	4	0	1	0	0	0
38c753d1-bf9d-4267-b16e-7264ef6be797	314	chr22	297	0.98989898989899	294	2	0	1	18	0	0
a016a3d2-2db7-4f67-b4a7-bc56f684d488	2265	chr22	2245	0.9840566873339238	2222	11	13	12	19	0	28
699c39b7-eb9b-4282-8a60-791c5694b271	333	chr22	301	1.0	301	0	0	0	32	0	0
2f2e3834-8406-476d-9c76-87d1f107ddf3	258	chr22	256	0.9883268482490273	254	0	1	2	3	0	0
54f6fe64-2b30-44f1-aa67-32589b6089cd	1971	chr22	1979	0.9713135379969804	1930	19	8	30	14	0	0
7af10c23-98c4-49e3-b15e-0c96509c6b2f	199	chr22	181	0.9617486338797814	176	3	2	2	18	0	0
3d407758-ed80-4c6e-bf94-89b86233fb86	1308	chr22	1291	0.9915057915057915	1284	0	4	7	20	0	0
11f1f2f5-2308-4b92-842e-aa2ee28b3fb4	2387	chr22	2290	0.9943330427201394	2281	3	4	6	99	0	0
425b529e-a5ea-4182-bd79-664ae432153d	2839	chr22	2854	0.9867132867132867	2822	7	6	25	4	0	0
4f73023e-15ef-4b49-a263-201fe0545c6a	869	chr22	849	0.9905771495877503	841	1	0	7	27	0	0
0c9a723b-4e51-46c5-b921-a012a1359b39	2963	chr22	2968	0.988239247311828	2941	13	8	14	1	0	0
1c95cfd5-15c6-4717-80f0-6ba6724146ba	1214	chr22	1182	0.9865319865319865	1172	1	6	9	35	0	0
ea81cc8e-1f3f-4bd4-b790-3181d6be1bac	1841	chr22	1839	0.9896963123644251	1825	8	5	6	3	0	0
1d96439c-8408-45c3-a888-fb0b505bdd53	433	chr22	433	1.0	433	0	0	0	0	0	0
c1166499-d249-4a98-a4c0-5fdf5b8bc66a	2319	chr22	2244	0.984	2214	8	6	22	91	0	0
fe741ec1-d2e3-4eb4-8cc9-9451ced8d42e	134	chr22	130	0.9923664122137404	130	0	1	0	3	0	0
9dbfabe7-2876-4495-b830-7d35246545fe	2225	chr22	2205	0.9905020352781547	2190	5	6	10	24	0	0
1b04ec67-5472-407a-9c03-e8ca5cb08013	392	chr22	387	0.9870801033591732	382	0	0	5	10	0	0
b3f68d37-1c9e-4fd6-8ea8-5f0923ef3048	2146	chr22	2141	0.9911504424778761	2128	9	6	4	3	0	0
118da420-0594-4447-bac2-12b50ccd32fa	187	chr22	186	1.0	186	0	0	0	1	0	0
f4caf059-1853-42ce-877b-95ab7518e96c	468	chr22	466	0.9701492537313433	455	9	3	2	1	0	0
42865ad8-b917-4bb5-a101-11cbd34f6295	719	chr22	708	0.997179125528914	707	0	1	1	11	0	0
56da55b7-4fe6-48a8-8099-09bbcd0fa39a	2547	chr22	2538	0.9901768172888016	2520	6	7	12	14	0	0
ff1f88d4-c5a0-4dbe-ad69-56a8c513fa86	2581	chr22	2598	0.9804447852760736	2557	14	10	27	0	0	0
0ac24853-23e9-4e34-a972-15c4e88266c4	885	chr22	856	0.976905311778291	846	3	10	7	26	0	0
df9b057d-0a2b-45bd-b9d7-54f54a9fa175	443	chr22	425	0.9791183294663574	422	0	6	3	15	0	0
8e38efc1-5027-472d-9c64-6e28d50dbee4	117	chr22	116	0.957983193277311	114	0	3	2	0	0	0
7c3fb306-e3b1-4bce-98a2-1219a76fd1f1	274	chr22	234	0.8619402985074627	231	3	34	0	6	0	0
383dc97a-30b4-456a-af96-e5ecba7757cc	382	chr22	356	0.9888268156424581	354	2	2	0	24	0	0
296e9c1c-26f8-4185-b07b-aed9ba119d35	2014	chr22	2007	0.9733596447952639	1973	19	20	15	2	0	0
823876e5-c940-4442-ad3d-6a8ea01e129a	622	chr22	551	0.9945652173913043	549	1	1	1	71	0	0
fee1b32e-b26d-4560-9480-325e76640dfa	551	chr22	555	0.9676258992805755	538	7	1	10	5	0	0
709f19e7-7d8b-4da2-9779-4003ced1f9a6	113	chr22	109	1.0	109	0	0	0	4	0	0
dd9cf4ec-ce11-40e7-9203-8fec674e3caf	203	chr22	198	0.9747474747474747	193	0	0	5	10	0	0
e165c476-1278-4242-a04c-0223dbc07c89	357	chr22	191	0.8697916666666666	167	3	1	21	186	0	0
36b7da98-69b3-458b-80fc-be438074cb10	829	chr22	821	0.9854191980558931	811	3	2	7	13	0	0
fee2c5c5-eda2-4dae-a83f-a6fe65f10c74	1345	chr22	1307	0.9855182926829268	1293	8	5	6	39	0	0
9834d427-5e66-4a84-8ea0-c31aa27a1662	298	chr22	266	0.9558823529411765	260	4	6	2	28	0	0
d847e68b-78b6-4f56-b950-b4c404f5f9c3	1595	chr22	1567	0.969375	1551	10	33	6	1	0	0
e199e598-32a1-4e1b-b1fb-214d879bf263	3123	chr22	3127	0.979572294924992	3069	48	6	10	0	0	0
9c6ed177-a410-49f6-97b3-b218426331e8	981	chr22	961	0.9813471502590674	947	7	4	7	23	0	0
065689c8-86d2-458f-8723-9e30e44cb510	698	chr22	701	0.9814550641940085	688	10	0	3	0	0	0
64889f35-1e99-406c-bebf-181f7949289e	954	chr22	932	0.9818181818181818	918	14	3	0	19	0	0
cc52ea1c-bdea-462b-ad05-dfac86920e32	194	chr22	189	0.9629629629629629	182	2	0	5	10	0	0
07c46e95-a82a-4b38-ba35-7f1c67d6975b	253	chr22	247	0.948	237	5	3	5	8	0	0
273a1e8b-698c-4ca5-862f-5531424eb320	1411	chr22	1077	0.9083700440528635	1031	30	58	16	292	0	0
538d677c-4228-4e8c-9b12-eaa172a64536	2350	chr22	2297	0.948936170212766	2230	54	53	13	13	0	0
301c7672-f39f-4a56-96a7-8e2b07d2ed3a	142	chr22	121	0.9836065573770492	120	1	1	0	20	0	0
ecb88f0e-757a-482b-99d6-a7329e59113b	625	chr22	607	0.9753694581280788	594	10	2	3	19	0	0
76b5e5e1-4bf8-470c-82ea-1b262af58762	491	chr22	473	0.9830866807610994	465	4	0	4	22	0	0
7011e255-affb-4085-aac6-cc2dfc284d12	314	chr22	284	0.9894366197183099	281	3	0	0	30	0	0
5941a30f-cebe-46ac-96e6-6e60013f329c	568	chr22	561	0.9910873440285205	556	4	0	1	8	0	0
2e6d22b0-0555-46ac-8746-48cd3a46cf8f	325	chr22	299	0.9665551839464883	289	7	0	3	29	0	0
ba4a7020-9145-4987-9d43-54ca397ff995	168	chr22	118	0.9915254237288136	117	1	0	0	50	0	0
5c080d8e-89f1-45c1-aa2a-924fac0c704d	557	chr22	503	0.9900793650793651	499	4	1	0	53	0	22
b28795d2-31e9-498e-8d6b-7fdca38b29d1	4410	chr22	4149	0.87374749498998	3924	131	342	94	13	0	0
a652331c-ea0e-455f-8b95-7d390d3ca423	105	chr22	87	0.9885057471264368	86	1	0	0	18	0	0
d8166fb1-eba0-40a7-84a7-ba9e789113a3	753	chr22	739	0.9111405835543767	687	28	15	24	23	0	62
ca81c25e-7017-433c-9ba7-030c9a3f1beb	2342	chr22	2007	0.7924287537218205	1863	92	344	52	43	0	0
561e64d8-4eda-4bac-b683-98c4fd7b757c	3997	chr22	4010	0.9668234711562268	3905	63	29	42	0	0	528
94b0ed6e-9249-4329-b99c-83cf3b836256	4915	chr22	4922	0.9767159343996761	4824	59	17	39	15	0	0
8c7e0dee-fe23-463f-82d2-7219f680c73b	2296	chr22	2292	0.9752496743378203	2246	24	11	22	15	0	0
24d744ea-14ca-41bc-9e5d-beb809b33bf8	365	chr22	357	0.9719887955182073	347	6	0	4	12	0	0
ff4af3df-6e67-4816-9b82-d4ffb3d58d6b	4898	chr22	4907	0.9843336724313326	4838	52	8	17	0	0	0
76f6c333-a00a-4086-82b0-81b6a7e5ea24	2991	chr22	2979	0.9855994641661086	2943	23	7	13	18	0	0
9a6f0d73-67d9-4ac2-a2d0-88a01fa15173	311	chr22	309	0.9871382636655949	307	1	2	1	1	0	0
53d1c71b-426c-44cf-a0b2-7265919ed796	254	chr22	227	0.9779735682819384	222	3	0	2	29	0	0
884b9077-ccc0-42f6-b6bb-151ac2105a14	2052	chr22	2076	0.9696969696969697	2016	19	3	41	14	0	0
6f6e7ccf-f034-42d2-b794-a817eeda5a72	475	chr22	453	0.9933774834437086	450	2	0	1	23	0	0
9175da23-281e-42f4-abaf-e12b3eebbe6e	3641	chr22	3650	0.965423359651511	3546	58	23	46	14	0	0
c54dcd9e-8560-4665-91a8-67b1b07df513	720	chr22	660	0.9567809239940388	642	17	11	1	50	0	0
7ce7de83-515d-4149-85bc-5273398e1d93	1698	chr22	1664	0.975434391851408	1628	24	5	12	41	0	0
878f3649-c136-4e91-824d-73aa896cec01	669	chr22	672	0.9836309523809523	661	7	0	4	1	0	0
5704fced-f2a3-4689-8f5a-551070b0ca68	1023	chr22	1004	0.9801783944499505	989	10	5	5	19	0	0
05bc8e4a-6ffb-4fb2-82c5-aa97243d9dbb	5395	chr22	5399	0.976396828323806	5295	76	24	28	0	0	0
fd2ae7db-b2ef-4720-b6f4-b29053bc8e84	466	chr22	438	0.9840182648401826	431	5	0	2	30	0	0
a2696e47-b6d7-4e9b-877f-1804da8d3ad2	599	chr22	583	0.9308072487644151	565	10	24	8	0	0	0
dce0a934-317e-4dce-b882-b30a6b1bce9e	60	chr22	55	0.9818181818181818	54	1	0	0	5	0	0
95f6808f-d2f1-4e4f-8de0-3daeeb9e64db	295	chr22	301	0.8576158940397351	259	16	1	26	19	0	0
d0a35b51-a588-403e-bb9c-8b9bc2cc765e	1644	chr22	1634	0.9774527726995734	1604	27	7	3	6	0	0
4f468423-6481-4225-aed1-fb0165ebc849	668	chr22	667	0.9895209580838323	661	6	1	0	0	0	0
cb2067ee-0348-4627-b609-71825df4a6f2	703	chr22	680	0.9751824817518249	668	9	5	3	21	0	0
cdde65f9-8493-4006-9069-84a50a0d4a12	90	chr22	86	0.9772727272727273	86	0	2	0	2	0	0
b26d127d-b433-44c5-a870-05ee3da1b090	696	chr22	632	0.9184952978056427	586	19	6	27	85	0	0
cb08eb04-79e5-4427-8e98-aa8b322b8828	532	chr22	476	0.9727463312368972	464	10	1	2	57	0	0
958e93b1-857e-4b34-bdde-c1685b31e1dd	3938	chr22	3840	0.964768955833546	3779	54	77	7	28	0	0
3ce0105d-6a8d-4623-a18b-6f7282243cd0	210	chr22	185	0.9351351351351351	173	4	0	8	33	0	0
a0026bfd-77b8-49ff-89d3-ee22d4e88325	328	chr22	313	0.9808917197452229	308	5	1	0	14	0	0
528924c8-1e8c-4047-9078-38f136db807a	738	chr22	682	0.9497126436781609	661	14	14	7	49	0	0
d9db3a7e-15d8-43d8-88a1-4ae5e4004565	3194	chr22	3148	0.9681747269890796	3103	34	57	11	0	0	0
91dce9af-43df-4933-8c07-72c5084b3e1a	842	chr22	834	0.988009592326139	824	6	0	4	12	0	0
7122d5be-253c-4023-8a08-322d034cd748	188	chr22	148	1.0	148	0	0	0	40	0	0
2906b915-6778-479b-85d5-c6868504eea3	1299	chr22	1304	0.9846860643185299	1286	11	2	7	0	0	0
8a183a1e-7199-43ae-8e13-cfb6289b38fe	1614	chr22	1603	0.9713216957605985	1558	37	1	8	18	0	0
8578aeb4-4f27-41bf-9c34-005325cd489c	1273	chr22	1273	0.9796557120500783	1252	12	5	9	4	0	0
12950ada-bad3-4d70-9b1f-cf4b5a18cb7a	3627	chr22	3587	0.9244107287997833	3412	111	104	64	0	0	88
9920fc28-221f-4aa3-a56c-769eb758485d	426	chr22	422	0.9928909952606635	419	3	0	0	4	0	0
7867d652-5df4-49b9-a0cc-93d2177fb374	453	chr22	445	0.9775280898876404	435	9	0	1	9	0	0
03da625d-833d-46bb-a8ef-a0a6fbb4381f	1890	chr22	1110	0.6252354048964218	996	54	483	60	357	0	193
c32f73e4-2c59-420a-bc8b-ae5be7b26d89	962	chr22	959	0.9709844559585492	937	14	6	8	5	0	0
6ca5c9e0-ec77-43ba-a9f0-095cc994794e	1744	chr22	1703	0.9430199430199431	1655	31	52	17	6	0	65
5e547226-d0d0-41e7-a7ff-a24762d54d6c	1826	chr22	1778	0.9301570113697889	1718	32	69	28	7	0	24
8ca52f69-0382-46a4-94aa-debda19b3449	1780	chr22	1166	0.6406513194834362	1141	23	615	2	1	0	190
e5af77ff-88c7-432b-a631-3ca8e1fb3357	100	chr22	82	0.9878048780487805	81	1	0	0	18	0	0
3ba40543-aff2-4c82-a31d-bbaee0ba2c0b	263	chr22	253	0.9644268774703557	244	3	0	6	16	0	0
a400bdc3-65fe-4b68-b525-32d35f5b7284	593	chr22	514	0.8791593695271454	502	12	57	0	22	0	0
9d6aa455-e5ba-4b08-8a9b-34c85981f989	424	chr22	395	0.882494004796163	368	10	22	17	24	0	0
49b08c6e-3d1c-4f0b-9031-2808fd506be3	181	chr22	154	0.8735632183908046	152	2	20	0	7	0	0
eb24ef53-ef48-486f-803c-4d64b490a808	426	chr22	397	0.8574938574938575	349	33	10	15	34	0	0
430baece-19d4-47f4-9924-049a6f17ccc1	540	chr22	547	0.9245960502692998	515	12	10	20	3	0	404
12c9b50c-9763-4e99-9129-773edc17e362	258	chr22	255	0.9647058823529412	246	4	0	5	8	0	0
bf4c3c6c-b7f2-4736-a511-7d3139f301f8	531	chr22	542	0.8770642201834863	478	46	3	18	4	0	1029
e78a58cc-6ee5-4af3-acb8-339252c193ee	1980	chr22	1692	0.7530657748049052	1351	272	102	69	255	0	1608
6a02d585-3fa6-4184-94da-89dcabab89cd	534	chr22	515	0.9264150943396227	491	14	15	10	14	0	0
005d8f8f-eb8c-4f1d-b66c-78b5e968dcbe	649	chr22	589	0.884437596302003	574	15	60	0	0	0	0
206ed651-e808-4f15-b99b-afd8389119c7	2770	chr22	2717	0.7590618336886994	2136	483	97	98	54	0	3421
5c7eb5c1-55ae-49d9-9f5d-1f5030c25c1b	1451	chr22	1441	0.9297771775827144	1377	34	40	30	0	0	519
e5e12d96-da5e-40cf-a78f-1a0d70fbfa99	190	chr22	183	0.9836065573770492	180	3	0	0	7	0	0
2499c95b-0760-4d90-ad9c-7a66545cdf9a	1753	chr22	1755	0.7629834254143646	1381	290	55	84	27	0	3108
912e4509-5992-4c62-9d58-56077f1256d7	465	chr22	474	0.9352818371607515	448	11	5	15	1	0	0
304a54eb-1f5a-479e-bae9-dc6571061328	888	chr22	557	0.9051878354203936	506	20	2	31	360	0	542
ed48db16-a53f-41f8-96b8-923922d50830	417	chr22	410	0.9542168674698795	396	8	5	6	8	0	509
4dd716f3-e04c-4939-a08e-c231a8d74db1	1453	chr22	1437	0.7703156480859638	1147	221	52	69	33	0	2429
2dbed53c-022f-4899-8612-316d934518d9	197	chr22	199	0.8442211055276382	168	20	0	11	9	0	55
ebf9007e-c7b7-4539-8c9e-d7774a138f2f	2602	chr22	2589	0.8125234345706787	2167	333	78	89	24	0	3340
f4530653-cf37-4dd9-b6f0-36da78051820	1619	chr22	1601	0.8064320388349514	1329	223	47	49	20	0	2868
d5929866-38cd-4662-9752-3e76ba8b5154	315	chr22	318	0.9559748427672956	304	4	0	10	7	0	0
45372644-8be2-476b-8e34-645d87c01983	73	chr22	69	0.9710144927536232	67	2	0	0	4	0	0
89d228cd-4ef4-4f4c-abe2-7b13ca9208db	728	chr22	717	0.8902275769745649	665	32	30	20	1	0	0
18c8afa2-39d8-4991-b021-35bc71ab67ad	220	chr22	233	0.8583690987124464	200	19	0	14	1	0	535
1717dd71-66e0-445a-803d-0ced7ead95dd	1251	chr22	1245	0.9151750972762646	1176	34	40	35	1	0	110
f7790e32-1414-4259-96be-f33725d40f66	327	chr22	324	0.9118541033434651	300	14	5	10	8	0	159
dd972033-4b0d-4ac8-830a-54fb96f9dff7	1285	chr22	1245	0.9341176470588235	1191	29	30	25	35	0	135
499424d2-c0fb-44df-b5c1-499cfbc31a7b	2122	chr22	2048	0.9329556185080264	1976	57	70	15	19	0	91
35d2e59d-e3e3-4e33-ad61-d61386982775	374	chr22	343	0.9310344827586207	324	18	5	1	27	0	0
c34b896b-277e-43d7-afbf-6ee03e720b5e	111	chr22	112	0.9285714285714286	104	6	0	2	1	0	10
2414bff3-dfa8-435e-89bb-9a0915abfe23	2316	chr22	2329	0.8	1912	319	61	98	24	0	4942
8b0790dd-44d1-433d-9a5a-b040e40e0e14	518	chr22	479	0.8292682926829268	408	60	13	11	37	0	477
a6afa9e0-a45e-4e4b-91a6-9c8cf1c9d0d2	932	chr22	919	0.9464668094218416	884	19	15	16	14	0	50
17bf4527-867d-4c33-91ce-dfb04efb114c	493	chr22	487	0.9476861167002012	471	11	10	5	1	0	0
e7fc8f15-36b2-4ee4-bb08-36713b6f03ae	873	chr22	268	0.26034063260340634	214	32	554	22	73	0	1020
5dbcea5d-6db9-492e-83cc-ad00e40bc1f3	1352	chr22	1335	0.945054945054945	1290	30	30	15	2	0	25
6cafe1c7-5177-4198-9e52-85eeb6a8755c	1871	chr22	1816	0.811678064176749	1543	230	85	43	13	0	938
51c54116-175b-4a5c-abab-8f8e97b13581	3364	chr22	3252	0.8031404478045944	2762	415	187	75	0	0	2078
9632dea9-86ba-43e9-915f-6aebc51d41b0	247	chr22	239	0.8483606557377049	207	27	5	5	8	0	145
2e303824-eba1-43ce-88ee-233d8d2f0c3f	2619	chr22	2342	0.8043396932285821	2150	136	331	56	2	0	190
4c36593d-6d8b-437c-93bd-db54c18f4c09	1460	chr22	1095	0.7881773399014779	960	109	123	26	268	0	491
5fc72c40-eea8-4555-bb45-0ea061359234	916	chr22	901	0.844017094017094	790	90	35	21	1	0	304
2dffb011-b551-4444-8a2a-2b076b01936b	426	chr22	420	0.8474178403755869	361	58	6	1	1	0	739
3719a048-0e63-4bba-ac14-6dbc6d82bff3	1278	chr22	1219	0.8167053364269141	1056	142	74	21	6	0	55
075cb374-dd5d-4211-a645-ee9d72297808	818	chr22	728	0.8608058608058609	705	22	91	1	0	0	0
c9e8b1ef-fb1f-43b0-980d-8ce998ab649e	1022	chr22	971	0.922300706357215	914	42	20	15	46	0	294
cc678e6d-5d01-40d3-8f2b-51e737f3a766	631	chr22	602	0.8474295190713101	511	46	1	45	73	0	408
0c598943-b987-48d0-9d03-fc9a23d3420b	1575	chr22	1496	0.7950664136622391	1257	210	85	29	23	0	1503
07ba03f8-43a8-418e-b85d-beba7da369f5	526	chr22	477	0.8916827852998066	461	16	40	0	9	0	0
796b6f9d-2419-4d59-8846-9158a8586c9c	452	chr22	215	0.908695652173913	209	6	15	0	222	0	0
2cae3587-d74b-4965-af0e-c8ab474e8cc9	2690	chr22	2460	0.8686831427517521	2355	58	251	47	26	0	0
